Time(s);pressure(Pa);altitude(m);alt_filtered(m);velocity(m/s)
1372.924;160550;378.50847835941744;378.713281483964;-0.99228708192277
1373.124;160570;377.46661637882937;378.5148240675794;-1.4564419495106953
1373.223;160550;378.50847835941744;378.37063631457795;-0.33534094688559163
1373.323;160560;377.9875342339163;378.33710221988935;-1.668164176190697
1373.423;160570;377.46661637882937;378.1702858022704;-0.12492797491145781
1373.823;160550;378.50847835941744;378.12031461230583;-0.3630619468439027
1373.923;160570;377.46661637882937;378.0840084176215;-0.976060262733291
1374.023;160560;377.9875342339163;377.98640239134824;-0.7091492907700843
1374.123;160570;377.46661637882937;377.91548746227113;-1.227471517295819
1374.223;160570;377.46661637882937;377.79274031054166;-0.8918102592286116
1374.323;160570;377.46661637882937;377.7035592846187;-1.3601465639198842
1374.423;160580;376.94572479120393;377.5675446282268;-0.2732276476859744
1374.524;160560;377.9875342339163;377.53994863581056;0.171141091219807
1374.823;160570;377.46661637882937;377.5911198220853;-1.7648450247184109
1374.923;160590;376.42485946807204;377.41463531961364;-0.5643470959914961
1375.024;160560;377.9875342339163;377.35763626291856;1.0204633018077098
1375.123;160570;377.46661637882937;377.4586621297977;-0.690456995358832
1375.223;160580;376.94572479120393;377.38961643026187;-1.2138548545619225
1375.323;160580;376.94572479120393;377.2682309448055;-0.8819171746668025
1375.423;160580;376.94572479120393;377.1800392273389;-0.3203751667864889
1375.623;160580;376.94572479120393;377.1159641939816;0.2466761165023824
1375.723;160570;377.46661637882937;377.1406318056318;-0.5329518832836134
1375.823;160590;376.42485946807204;377.0873366173034;0.32503219025813906
1375.923;160560;377.9875342339163;377.11983983632916;-0.2379934781537854
1376.123;160600;375.9040204064759;377.0722411406984;-1.7702776490562158
1376.223;160580;376.94572479120393;376.89521337579293;0.1381272396512648
1376.323;160580;376.94572479120393;376.9090260997581;-2.0360546866648166
1376.423;160610;375.38320760345766;376.7054206310918;-0.7396401596026886
1376.623;160580;376.94572479120393;376.5574925991712;-0.18132965013247002
1376.823;160600;375.9040204064759;376.5212266691447;-1.6877966428880316
1376.923;160600;375.9040204064759;376.35244700485606;-0.509029083348053
1377.024;160590;376.42485946807204;376.30103506743797;-0.3773026159729962
1377.123;160600;375.9040204064759;376.2636821084566;-2.4076874239516726
1377.223;160620;374.8624210560593;376.02291336606163;-2.4613880701185127
1377.323;160610;375.38320760345766;375.77677455904944;-0.36413748488859177
1377.423;160600;375.9040204064759;375.7403608105606;-0.2619419493193308
1377.524;160610;375.38320760345766;375.7139046736794;-0.7787323345341427
1377.823;160630;374.34166076132306;375.4810637056535;-1.038594162466179
1378.123;160630;374.34166076132306;375.1694854569137;-2.2637484851109217
1378.223;160630;374.34166076132306;374.94311060840283;-1.6447095471369566
1378.323;160630;374.34166076132306;374.7786396536889;-0.48292246364540725
1378.423;160620;374.8624210560593;374.7303474073244;-0.0877159268915562
1378.823;160630;374.34166076132306;374.6952610365678;-1.5514089751053362
1379.023;160660;372.7795373635028;374.384979241547;-1.0975501935104495
1379.423;160660;372.7795373635028;373.9459591641427;-0.5316112614707293
1380.023;160660;372.7795373635028;373.62699240726033;-2.3174291389468853
1380.123;160660;372.7795373635028;373.3952494933653;-0.6365432488002908
1380.723;160690;371.2176501331865;373.0133235440852;-2.774854447004225
1380.823;160660;372.7795373635028;372.7358380993844;-1.3042360808970481
1380.923;160680;371.7382529740514;372.6054144912948;-3.052605591136994
1381.024;160690;371.2176501331865;372.29710132659034;-2.2626527889024812
1381.123;160680;371.7382529740514;372.07309870048863;-0.9156606585983497
1381.223;160680;371.7382529740514;371.9815326346289;-0.6652664096915278
1381.323;160680;371.7382529740514;371.91500599365963;-0.4833443390951819
1381.423;160680;371.7382529740514;371.86667155975016;0.3571082539988175
1381.524;160670;372.2588820498408;371.902739493404;0.9837357894220377
1381.623;160670;372.2588820498408;372.00012933655694;-0.004270926097550974
1381.723;160680;371.7382529740514;371.9997022439472;-0.7149525640046955
1381.823;160680;371.7382529740514;371.9282069875466;-0.6125657348947335
1382.024;160690;371.2176501331865;371.8050812748329;-2.341567845342808
1382.123;160700;370.6970735242932;371.5732660581436;-1.684236135637147
1382.223;160690;371.2176501331865;371.40484244458;0.9117718759357625
1382.323;160670;372.2588820498408;371.4960196321737;-1.4727848242536974
1382.423;160720;369.6559989905898;371.3487411497485;-3.878439425494391
1382.524;160710;370.1765231444087;370.957018767774;-0.7179836654537969
1382.623;160690;371.2176501331865;370.88593838489396;0.19531274395280462
1382.723;160700;370.6970735242932;370.9054696592892;-1.281616757137797
1382.823;160710;370.1765231444087;370.77730798357527;-1.642891033313065
1382.923;160710;370.1765231444087;370.6130188802441;0.22761343297326278
1383.024;160690;371.2176501331865;370.6360078369744;-0.5501833825105233
1383.123;160720;369.6559989905898;370.58153968210576;-1.107512126579179
1383.223;160700;370.6970735242932;370.47078846944794;-0.8046546602395601
1383.323;160720;369.6559989905898;370.3903230034239;-0.5846158310231063
1383.423;160700;370.6970735242932;370.3318614203216;0.49934989346940045
1383.623;160700;370.6970735242932;370.4317313990155;0.013855913276201004
1383.723;160710;370.1765231444087;370.43311699034314;-1.4133811404614152
1383.823;160720;369.6559989905898;370.2917788762968;-1.738587602905444
1383.923;160720;369.6559989905898;370.1179201160064;0.15870318668268987
1384.024;160700;370.6970735242932;370.13394913786135;-0.6012248292455047
1384.123;160730;369.13550105987866;370.07442787976595;-1.8558953039911157
1384.223;160720;369.6559989905898;369.888838349367;-1.3483868658720235
1384.323;160730;369.13550105987866;369.7539996627796;-1.6913306438168014
1384.423;160730;369.13550105987866;369.5848665983981;-1.9212455769503274
1384.524;160740;368.6150293493223;369.39082079512633;-2.861674969959792
1384.623;160750;368.0945838559677;369.10751497309985;-0.21167754957221885
1384.923;160720;369.6559989905898;369.0440117082282;1.6569553973043092
1385.024;160720;369.6559989905898;369.21136420335574;0.5093099062879948
1385.123;160730;369.13550105987866;369.26178588407834;0.3663349537848638
1385.223;160720;369.6559989905898;369.2984193794568;0.2661579234190647
1385.323;160730;369.13550105987866;369.32503517179873;-0.2578583039922939
1385.524;160730;369.13550105987866;369.27320565269633;-1.0991897872780914
1385.623;160740;368.6150293493223;369.1643858637556;-0.07895180398584575
1385.723;160720;369.6559989905898;369.15649068335705;-1.4805230900762165
1385.823;160760;367.5741645768669;369.0084383743492;-4.633655731900839
1385.923;160770;367.05377150906685;368.54507280115956;-2.6286982645156662
1386.024;160750;368.0945838559677;368.2795742764438;0.9266290994124943
1386.123;160730;369.13550105987866;368.37131055728577;0.6665030939280236
1386.223;160750;368.0945838559677;368.4379608666785;-0.22739154828141991
1386.323;160740;368.6150293493223;368.41522171185034;-0.16520963033557584
1386.423;160750;368.0945838559677;368.3987007488168;-0.8233964030640968
1386.524;160750;368.0945838559677;368.3155377121074;-1.329068213608926
1386.623;160760;367.5741645768669;368.1839599589599;-0.9559683340111914
1386.723;160750;368.0945838559677;368.0883631255589;-0.23074805650667027
1387.024;160760;367.5741645768669;368.0189079605504;0.20906791205573733
1387.123;160740;368.6150293493223;368.03960568384394;-0.561149101764555
1387.223;160770;367.05377150906685;367.98349077366754;-0.5596486158008112
1387.423;160750;368.0945838559677;367.87156105050735;-0.8051653863753833
1387.524;160770;367.05377150906685;367.79023934648353;-2.034269020454358
1387.623;160770;367.05377150906685;367.5888467134582;-0.48773437573276895
1387.923;160770;367.05377150906685;367.4425264007384;-1.052553761407856
1388.024;160770;367.05377150906685;367.33621847083634;-1.4988518695445392
1388.123;160780;366.5334046496195;367.1878321357512;-1.078089830142929
1388.223;160770;367.05377150906685;367.080023152737;-0.7832781106078074
1388.323;160780;366.5334046496195;367.0016953416761;-1.2805758880853368
1388.423;160780;366.5334046496195;366.8736377528677;-0.21673446887110615
1388.524;160770;367.05377150906685;366.85174757151174;-0.879289571885263
1388.623;160790;366.01306399557194;366.76469790389496;-1.343943885196467
1388.723;160780;366.5334046496195;366.63030351537543;-0.2649771886873191
1388.823;160780;366.5334046496195;366.60380579650666;-0.19251719653272403
1388.923;160780;366.5334046496195;366.5845540768534;-0.13848706005323858
1389.024;160780;366.5334046496195;366.57056688378805;-0.1026494000947913
1389.123;160780;366.5334046496195;366.56040459317865;-0.7852885622567422
1389.223;160790;366.01306399557194;366.48187573695304;-1.2820007363927306
1389.323;160790;366.01306399557194;366.3536756633136;-0.10943923222174384
1389.524;160780;366.5334046496195;366.33167837763705;-0.16143397519905237
1389.623;160790;366.01306399557194;366.3156964140923;-2.2503738846299943
1389.723;160810;364.97246129188386;366.0906590256295;-3.0577952545983527
1389.823;160810;364.97246129188386;365.78487950016927;-0.7988153708949302
1389.923;160790;366.01306399557194;365.70499796307985;1.5384997858299623
1390.024;160780;366.5334046496195;365.8603864414485;-1.0153406837894345
1390.123;160820;364.4521992363424;365.7598677137532;-1.4417665044773609
1390.223;160790;366.01306399557194;365.6156910633056;-0.3361569485396065
1390.323;160810;364.97246129188386;365.58207536845157;-0.955651692078464
1390.423;160800;365.49274954397606;365.4865101992438;0.016893024132763047
1390.524;160800;365.49274954397606;365.4882163946812;-0.7060477930942713
1390.623;160810;364.97246129188386;365.41831766316477;-3.3531633203394704
1390.723;160840;363.4117537031389;365.08300133113113;-2.436215755569238
1390.823;160810;364.97246129188386;364.8393797555739;-0.34742632753054514
1390.923;160820;364.4521992363424;364.80463712282085;-0.2499207943559586
1391.024;160810;364.97246129188386;364.7793951225909;0.13231926461801233
1391.423;160810;364.97246129188386;364.83219050917353;0.1917904681732371
1391.623;160810;364.97246129188386;364.8705486028082;0.2786878631880233
1391.723;160810;364.97246129188386;364.89841738912696;-1.931457174056484
1391.823;160840;363.4117537031389;364.70527167172105;-2.825945428620299
1391.923;160830;363.93196337440844;364.4226771288593;0.07996655741790952
1392.024;160810;364.97246129188386;364.4307537511585;0.7777697111671237
1392.123;160820;364.4521992363424;364.50775295256415;-0.8632277062061924
1392.223;160830;363.93196337440844;364.4214301819436;-1.3384835581358558
1392.323;160830;363.93196337440844;364.28758182612984;0.450194422619302
1392.423;160810;364.97246129188386;364.3326012683917;-0.38038684570285214
1392.524;160840;363.4117537031389;364.2941821969758;-3.155865609438438
1392.623;160850;362.8915702195759;363.9817515016409;-0.8473538458618781
1392.723;160820;364.4521992363424;363.89701611705476;-0.6156386052859503
1392.823;160850;362.8915702195759;363.8354522565261;-0.4472876286233234
1392.923;160820;364.4521992363424;363.7907234936638;0.3824423935622869
1393.024;160840;363.4117537031389;363.82935017541354;-1.8719081395555845
1393.123;160850;362.8915702195759;363.64403126959724;-0.4488068877299837
1393.423;160840;363.4117537031389;363.50938920327826;-0.2643480895549129
1393.524;160840;363.4117537031389;363.48269004623324;-0.9143646792846559
1393.623;160850;362.8915702195759;363.3921679429839;-1.3689218792951523
1393.723;160850;362.8915702195759;363.2552757550545;-0.994579962822748
1393.823;160850;362.8915702195759;363.1558177587721;0.6999117695125505
1393.923;160830;363.93196337440844;363.2258089357233;0.880781331544863
1394.223;160820;364.4521992363424;363.4900433351867;0.49725887571515076
1394.323;160850;362.8915702195759;363.5397692227583;-1.7725486075982166
1394.423;160850;362.8915702195759;363.36251436199865;-0.28829582221668754
1394.623;160840;363.4117537031389;363.3048551975553;-1.1301228508135683
1394.723;160860;362.37141292078127;363.19184291247404;-2.243527114765479
1394.823;160860;362.37141292078127;362.9674902009972;-2.3411865633759965
1394.923;160870;361.85128180381184;362.7333715446598;-0.9799674301452749
1395.024;160850;362.8915702195759;362.63439483421524;-1.4446876787126945
1395.123;160880;361.3311768657097;362.49137075402246;-3.1726368772189497
1395.223;160880;361.3311768657097;362.17410706630085;-1.59392270948625
1395.323;160870;361.85128180381184;362.014714795352;-0.44691972707068717
1395.423;160870;361.85128180381184;361.970022822645;-0.3214912755659246
1395.524;160870;361.85128180381184;361.93755220381286;-0.23829581305230388
1395.623;160870;361.85128180381184;361.91396091832064;0.2698839898783331
1395.823;160860;362.37141292078127;361.9679377162963;-1.030065632875021
1395.923;160890;360.8110981035465;361.8649311530089;-2.1491961370393238
1396.024;160880;361.3311768657097;361.6478623431682;-0.15643150818663534
1396.123;160870;361.85128180381184;361.6323756238577;-0.11251760198330205
1396.223;160880;361.3311768657097;361.62112386365936;-0.08174882299033687
1396.323;160870;361.85128180381184;361.6129489813603;-0.05939399651657313
1396.423;160880;361.3311768657097;361.60700958170867;-0.29307645796029647
1396.923;160890;360.8110981035465;361.4604713527285;-1.7581778921035491
1397.024;160890;360.8110981035465;361.28289538562626;-1.3031968894070378
1397.123;160890;360.8110981035465;361.15387889357476;-1.64842101460615
1397.223;160900;360.2910455143644;360.9890367921143;-1.1976479711655235
1397.323;160890;360.8110981035465;360.8692719949976;-0.8701421846333188
1397.423;160900;360.2910455143644;360.7822577765343;-1.329957063622571
1397.524;160900;360.2910455143644;360.6479321131086;-0.26754721121540836
1397.623;160890;360.8110981035465;360.6214449391982;-0.1924405829250349
1397.723;160900;360.2910455143644;360.60220088090574;-2.272892920853761
1397.823;160920;359.25101884318553;360.37491158882005;-1.5290391493261912
1398.024;160920;359.25101884318553;360.0675747198058;-0.8191088243330473
1398.123;160900;360.2910455143644;359.9864829461967;-0.19638874066139675
1398.423;160920;359.25101884318553;359.9275663239983;-3.2395463997283915
1398.524;160940;358.211096828638;359.6003721376261;-3.119352435380467
1398.623;160930;358.7310447553026;359.29155624652293;-0.11081678445815288
1398.723;160910;359.7710190952251;359.2804745680771;-0.08051310672545171
1398.823;160930;358.7310447553026;359.27242325740457;-1.480439965771648
1398.923;160930;358.7310447553026;359.12437926082754;-0.3610382152627841
1399.024;160920;359.25101884318553;359.08791440108604;0.45052654957188953
1399.123;160920;359.25101884318553;359.1325165294937;1.7460687528164236
1399.223;160900;360.2910455143644;359.3071234047752;0.5576392078647028
